dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,texto_e_palavra,texto_tokenizado,sentimento_revisto
"""2022-04-28 07:25:00""",rafaelkama,deram uma BOSTA de btg no app....,NEGATIVE,comentário,0,27,https://www.instagram.com/p/Ccqehqvuy3B/#17934611996119463,0,0,deram uma BOSTA de btg no app....,"['deram', 'bosta']",0.0
"""2022-04-28 08:20:00""",a.friedmann,@btgpactual já sou cliente!!! O que não encontrei foi esse modelo de cartão.,POSITIVE,resposta,0,32,https://www.instagram.com/p/Cc3nt73O6Gv/#17881560155609145,0,0,@btgpactual já sou cliente!!! O que não encontrei foi esse modelo de cartão.,"['não', 'encontrei', 'esse', 'modelo']",1.0
"""2022-04-28 08:43:00""",wandemberg_goncalves,Tem conta PJ também? E tem como solicitar esse cartão na conta PJ?,NEUTRAL,comentário,0,30,https://www.instagram.com/p/Cc3nt73O6Gv/#17953722709793586,0,0,Tem conta PJ também? E tem como solicitar esse cartão na conta PJ?,"['conta', 'pj', 'solicitar', 'esse', 'cartão', 'conta']",1.0
"""2022-04-28 08:59:00""",rafaelfcoosta,"Minha conta só pode fazer o upgrade daqui 3 meses, tem a possibilidade de liberar antecipado para usar o upgrade pro black?",NEGATIVE,comentário,0,23,https://www.instagram.com/p/Cc3nt73O6Gv/#18290590732005393,0,0,"Minha conta só pode fazer o upgrade daqui 3 meses, tem a possibilidade de liberar antecipado para usar o upgrade pro black?","['conta', 'pode', 'fazer', 'upgrade', 'daqui', 'possibilidade', 'liberar', 'antecipado', 'usar', 'upgrade', 'pro']",1.0
"""2022-04-28 08:59:00""",brunomsfiorini,"Gostava do banco, até que mudaram as regras do jogo, o cartão MC Black começou isento de anuidade, algum tempo depois surpresa: 90,00 de mensalidade, só que o cartão, oferece muito pouco para uma mensalidade de 90,00 reais, cashback de 1%, 4 acessos a sala vip via LK, O IOF ok, mas com um belo spread na cotação, e pior, na hora de cancelar querem cobrar os acessos utilizados as salas vip. Já foi bom, mas precisam atualizar muita coisa pra uma mensalidade de 90,00 reais. Original MC black 1,5% de cashback e zero de anuidade, inter black sala vip ilimitada via LK e zero de mensalidade, spread de 1% no câmbio. XP, 4 acessos via dragonpass e diversas promoções com cashback bem superiores a 1%… se for pra pagar 90,00 por mês, vai de santander unlimited ou qualquer um dos melhores do Bradesco, terá mais benefícios e mensalidades iguais ou inferiores. Vocês estão posicionados entre os bancos digitais e os bancões, só que estão oferecendo benefícios de bancos digitais e anuidade de bancos convencionais, o pior dos dois mundos.",NEGATIVE,comentário,1,59,https://www.instagram.com/p/Cc3nt73O6Gv/#17946670855924195,0,0,"Gostava do banco, até que mudaram as regras do jogo, o cartão MC Black começou isento de anuidade, algum tempo depois surpresa: 90,00 de mensalidade, só que o cartão, oferece muito pouco para uma mensalidade de 90,00 reais, cashback de 1%, 4 acessos a sala vip via LK, O IOF ok, mas com um belo spread na cotação, e pior, na hora de cancelar querem cobrar os acessos utilizados as salas vip. Já foi bom, mas precisam atualizar muita coisa pra uma mensalidade de 90,00 reais. Original MC black 1,5% de cashback e zero de anuidade, inter black sala vip ilimitada via LK e zero de mensalidade, spread de 1% no câmbio. XP, 4 acessos via dragonpass e diversas promoções com cashback bem superiores a 1%… se for pra pagar 90,00 por mês, vai de santander unlimited ou qualquer um dos melhores do Bradesco, terá mais benefícios e mensalidades iguais ou inferiores. Vocês estão posicionados entre os bancos digitais e os bancões, só que estão oferecendo benefícios de bancos digitais e anuidade de bancos convencionais, o pior dos dois mundos.","['gostava', 'do', 'até', 'mudaram', 'regras', 'do', 'cartão', 'mc', 'black', 'começou', 'isento', 'tempo', 'depois', 'oferece', 'muito', 'pouco', 'mensalidade', 'cashback', 'acessos', 'sala', 'vip', 'via', 'iof', 'belo', 'spread', 'hora', 'cancelar', 'cobrar', 'acessos', 'utilizados', 'salas', 'precisam', 'atualizar', 'muita', 'mensalidade', 'original', 'mc', 'black', 'cashback', 'zero', 'inter', 'black', 'sala', 'vip', 'ilimitada', 'via', 'lk', 'zero', 'spread', 'acessos', 'via', 'dragonpass', 'diversas', 'promoções', 'cashback', 'bem', 'superiores', 'pagar', 'vai', 'santander', 'unlimited', 'ou', 'qualquer', 'melhores', 'do', 'mais', 'benefícios', 'mensalidades', 'iguais', 'ou', 'posicionados', 'entre', 'bancos', 'digitais', 'oferecendo', 'benefícios', 'bancos', 'digitais', 'anuidade', 'bancos', 'pior', 'dois']",1.0
"""2022-04-28 08:50:00""",michele.mar2808,"@italoraniere e ainda são 4 acessos total para titular e adicionais. Não são nem 4 por cartão, como os demais concorrentes.",POSITIVE,resposta,0,50,https://www.instagram.com/p/Cc3nt73O6Gv/#18004027852421345,0,0,"@italoraniere e ainda são 4 acessos total para titular e adicionais. Não são nem 4 por cartão, como os demais concorrentes.","['ainda', 'acessos', 'total', 'titular', 'não', 'demais']",1.0
"""2022-04-28 08:49:00""",luigiligabue,Qual o percentual de spread?,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cc3nt73O6Gv/#17910256286399605,0,0,Qual o percentual de spread?,['percentual'],1.0
"""2022-04-28 10:04:00""",wandemberg_goncalves,@btgpactual já baixei o app e estou tentando abrir a conta. Tá dando erro direto,NEGATIVE,resposta,0,26,https://www.instagram.com/p/Cc3nt73O6Gv/#17927072306261228,0,0,@btgpactual já baixei o app e estou tentando abrir a conta. Tá dando erro direto,"['baixei', 'app', 'tentando', 'abrir', 'tá', 'dando', 'erro', 'direto']",0.0
"""2022-04-28 11:52:00""",breno.galizoni,Qual ágio do valor da cotação do dólar em relação ao dólar comercial ?,NEUTRAL,comentário,0,38,https://www.instagram.com/p/Cc3nt73O6Gv/#17932780139030414,0,0,Qual ágio do valor da cotação do dólar em relação ao dólar comercial ?,"['ágio', 'do', 'valor', 'da', 'cotação', 'do', 'dólar', 'relação', 'ao', 'dólar', 'comercial']",1.0
"""2022-04-28 16:07:00""",lira13777,"@btgpactual Infelizmente não é o que diz a propaganda,  para manter a insencao são necessários 6mil em gastos ou 60mil investidos e não 4mil de gastos ou 30mil investidos como diz o marketing.  Propaganda enganosa?",NEUTRAL,resposta,1,64,https://www.instagram.com/p/Cc3nt73O6Gv/#17948989081763265,0,0,"@btgpactual Infelizmente não é o que diz a propaganda,  para manter a insencao são necessários 6mil em gastos ou 60mil investidos e não 4mil de gastos ou 30mil investidos como diz o marketing.  Propaganda enganosa?","['infelizmente', 'não', 'diz', 'manter', 'insencao', 'necessários', 'gastos', 'ou', 'investidos', 'não', 'gastos', 'ou', 'investidos', 'diz', 'propaganda']",1.0
"""2022-04-28 17:54:00""",lira13777,@btgpactual Ok. Mas infelizmente não é o que se propaga. Abraços!,NEUTRAL,resposta,0,38,https://www.instagram.com/p/Cc3nt73O6Gv/#17939031986025794,0,0,@btgpactual Ok. Mas infelizmente não é o que se propaga. Abraços!,"['infelizmente', 'não']",1.0
"""2022-04-28 19:56:00""",emanuel.nc,@btgpactual 🚀🚀,NEUTRAL,comentário,0,34,https://www.instagram.com/p/Cc3pteBvetW/#17968745344539064,0,0,@btgpactual foguete foguete ,"['foguete', 'foguete']",0.0
"""2022-04-28 21:57:00""",joaovictor.sfg,"Com spread de 5% sendo cobrado, esse benefício fica pífio, deveriam ser mais transparentes quanto a isso.",NEGATIVE,comentário,1,53,https://www.instagram.com/p/Cc3nt73O6Gv/#17978018173520879,0,0,"Com spread de 5% sendo cobrado, esse benefício fica pífio, deveriam ser mais transparentes quanto a isso.","['spread', 'esse', 'benefício', 'fica', 'deveriam', 'mais', 'transparentes']",1.0
"""2022-04-28 21:51:00""",elaineldr,"Evandro, concordo e farei o mesmo!!!",POSITIVE,resposta,0,13,https://www.instagram.com/p/CcxYXH0IXne/#17968244932592593,0,0,"Evandro, concordo e farei o mesmo!!!","['concordo', 'farei']",-1.0
"""2022-04-29 09:50:00""",nei.sartori,"Vou contar a minha experiência com o BTG. Em 2019 eu abri uma conta investimento e depois acabei encerrando por não usá-la. Então hoje eu resolvo abrir uma nova conta digital para movimentar e investir e para a minha total frustração, fui transferido para 5 atendentes diferentes através do chat de mensagens que é horrível e vejam só, ninguém consegue resolver, e já estavam me transferindo para a 6a pessoa. O motivo deve ser muito complicado. Abri a conta em 2019 e encerrei no mesmo ano, mas ainda diz que possuo vínculo. Minha sugestão a quem possa interessar. Nunca abram uma conta no @btgpactual . A experiência e o atendimento são péssimos demais.",NEGATIVE,comentário,0,47,https://www.instagram.com/p/Cc3nt73O6Gv/#17902249088499852,0,0,"Vou contar a minha experiência com o BTG. Em 2019 eu abri uma conta investimento e depois acabei encerrando por não usá-la. Então hoje eu resolvo abrir uma nova conta digital para movimentar e investir e para a minha total frustração, fui transferido para 5 atendentes diferentes através do chat de mensagens que é horrível e vejam só, ninguém consegue resolver, e já estavam me transferindo para a 6a pessoa. O motivo deve ser muito complicado. Abri a conta em 2019 e encerrei no mesmo ano, mas ainda diz que possuo vínculo. Minha sugestão a quem possa interessar. Nunca abram uma conta no @btgpactual . A experiência e o atendimento são péssimos demais.","['vou', 'contar', 'experiência', 'abri', 'conta', 'investimento', 'depois', 'acabei', 'encerrando', 'não', 'então', 'resolvo', 'abrir', 'nova', 'conta', 'digital', 'movimentar', 'investir', 'total', 'transferido', 'atendentes', 'diferentes', 'através', 'do', 'chat', 'mensagens', 'horrível', 'vejam', 'consegue', 'estavam', 'transferindo', 'motivo', 'deve', 'muito', 'abri', 'conta', 'encerrei', 'ainda', 'diz', 'possuo', 'sugestão', 'possa', 'nunca', 'abram', 'conta', 'experiência', 'atendimento', 'péssimos']",0.0
"""2022-04-29 10:31:00""",israelbritog,"Banco muito bom, tem alguns pontos a melhorar como o valor pra poder pontuar em milhas ser bem carinho, comparado a outros cartões. E como falaram também, apenas 4 acessos a sala vip não dá pra nada, há bancos com acessos ilimitados sem cobrar anuidade. Tenho o Black disponível pra solicitar, mas não peço por ter outros blacks que tenho mais vantajosos do que o do Btg",POSITIVE,comentário,1,63,https://www.instagram.com/p/Cc3nt73O6Gv/#17920071665269164,0,0,"Banco muito bom, tem alguns pontos a melhorar como o valor pra poder pontuar em milhas ser bem carinho, comparado a outros cartões. E como falaram também, apenas 4 acessos a sala vip não dá pra nada, há bancos com acessos ilimitados sem cobrar anuidade. Tenho o Black disponível pra solicitar, mas não peço por ter outros blacks que tenho mais vantajosos do que o do Btg","['muito', 'melhorar', 'valor', 'poder', 'pontuar', 'milhas', 'bem', 'comparado', 'falaram', 'apenas', 'acessos', 'sala', 'vip', 'não', 'dá', 'bancos', 'acessos', 'ilimitados', 'cobrar', 'black', 'disponível', 'não', 'peço', 'blacks', 'mais', 'vantajosos', 'do', 'do']",-1.0
"""2022-04-29 10:26:00""",nei.sartori,@btgpactual Me transferir para mais uns 10 atendentes diferentes? Desisto.,NEUTRAL,resposta,0,26,https://www.instagram.com/p/Cc3nt73O6Gv/#17879095838651157,0,0,@btgpactual Me transferir para mais uns 10 atendentes diferentes? Desisto.,"['transferir', 'mais', 'atendentes']",0.0
"""2022-04-29 10:40:00""",nei.sartori,@btgpactual E na verdade nem mandaram DM coisa nenhuma.,NEGATIVE,resposta,0,24,https://www.instagram.com/p/Cc3nt73O6Gv/#18176961826203481,0,0,@btgpactual E na verdade nem mandaram DM coisa nenhuma.,"['verdade', 'mandaram', 'dm']",-1.0
"""2022-04-29 14:33:00""",gabriel.villar,"Não tem jeito! Risadinha marota, terninho cretino e mão no bolso...do nada, pah! Você abre uma conta no @btgpactual🙌 que lábia, meus amigos...🧙‍♂️",NEGATIVE,comentário,0,30,https://www.instagram.com/p/Cc8Wnemuiin/#18041844352331816,0,0,"Não tem jeito! Risadinha marota, terninho cretino e mão no bolso...do nada, pah! Você abre uma conta no @btgpactualcelebração  que lábia, meus amigos...🧙‍♂️","['não', 'risadinha', 'terninho', 'cretino', 'mão', 'você', 'abre', 'conta']",1.0
"""2022-04-29 17:56:00""",investindocomrenan,@arlsdesouza esse é o @btgpactual. Eu trabalho como assessor de investimentos pra eles 😁,NEUTRAL,comentário,0,40,https://www.instagram.com/p/Cc8uipPuYmD/#17970771862564336,0,0,@arlsdesouza esse é o @btgpactual. Eu trabalho como assessor de investimentos pra eles 😁,"['esse', 'trabalho', 'assessor', 'investimentos']",1.0
"""2022-04-29 18:35:00""",investindocomrenan,@suelenmagalhaes olá. Eu sou assessor de investimentos do @btgpactual. Esse é o app deles 😁😁,POSITIVE,comentário,0,43,https://www.instagram.com/p/Cc8uipPuYmD/#17930142317220295,0,0,@suelenmagalhaes olá. Eu sou assessor de investimentos do @btgpactual. Esse é o app deles 😁😁,"['assessor', 'investimentos', 'do', 'esse', 'app']",-1.0
"""2022-04-29 18:34:00""",investindocomrenan,@anderson2oficial2020 esse é o app do @btgpactual 🙏🏼😁,NEUTRAL,comentário,0,42,https://www.instagram.com/p/Cc8uipPuYmD/#17936593799094787,0,0,@anderson2oficial2020 esse é o app do @btgpactual orando 😁,"['esse', 'app', 'do', 'orando']",0.0
"""2022-04-29 19:29:00""",niicolasvieira,"Pura propaganda, quem sabe o mínimo de reflorestamento sabe q não é simplesmente jogando semente com um pára-quedista.  Em vez de mostrar isso pq não mostram os resultados?",NEGATIVE,comentário,0,28,https://www.instagram.com/p/CbpimlHt7RW/#17871982139690021,0,0,"Pura propaganda, quem sabe o mínimo de reflorestamento sabe q não é simplesmente jogando semente com um pára-quedista.  Em vez de mostrar isso pq não mostram os resultados?","['pura', 'sabe', 'mínimo', 'reflorestamento', 'sabe', 'não', 'simplesmente', 'jogando', 'semente', 'vez', 'mostrar', 'não', 'mostram']",1.0
"""2022-04-29 19:24:00""",mavambo_sammu,Tenho gasto mensal em média de 20 a 30 mil por mês no débito em minha conta BTG+ sou cliente a mais de 4 anos e toda vez que faço solicitação do cartão de crédito e negado para mim ....,NEGATIVE,comentário,0,50,https://www.instagram.com/p/Cc3nt73O6Gv/#17953005418818250,0,0,Tenho gasto mensal em média de 20 a 30 mil por mês no débito em minha conta BTG+ sou cliente a mais de 4 anos e toda vez que faço solicitação do cartão de crédito e negado para mim ....,"['gasto', 'mensal', 'média', 'mil', 'mês', 'débito', 'conta', 'cliente', 'mais', 'anos', 'toda', 'vez', 'faço', 'solicitação', 'do', 'cartão', 'crédito', 'negado', 'mim']",-1.0
"""2022-04-29 21:49:00""",mrm.rezende,Os bancos pagam.o valor que achar viável a seus diretores. Os incomodados que guardem seu dinheiro no colchão. @valoreconomico @itau @btgpactual @santanderbrasil @bradesco  #executivo,NEGATIVE,comentário,0,36,https://www.instagram.com/p/Cc6gGiDBK3Z/#17957112880704054,0,0,Os bancos pagam.o valor que achar viável a seus diretores. Os incomodados que guardem seu dinheiro no colchão. @valoreconomico @itau @btgpactual @santanderbrasil @bradesco  #executivo,"['bancos', 'valor', 'achar', 'viável', 'incomodados', 'guardem', 'dinheiro']",-1.0
"""2022-04-30 06:45:00""",romulo_baruch,@btgpactual @xpinvestimentos seus especialmente são uns bostas 😂,NEGATIVE,comentário,1,54,https://www.instagram.com/tv/Cc5Osh1vRSj/#18141228943247157,0,0,@btgpactual @xpinvestimentos seus especialmente são uns bostas muitoEngraçado ,"['especialmente', 'bostas', 'muitoengraçado']",0.0
"""2022-04-30 08:43:00""",marcos_itj,"Uso o black ja faz um tempinho e zero decepção, mas poderiam oferecer uma tag gratuitamente, seria top demais.",POSITIVE,comentário,0,18,https://www.instagram.com/p/Cc3nt73O6Gv/#17843881805773779,0,0,"Uso o black ja faz um tempinho e zero decepção, mas poderiam oferecer uma tag gratuitamente, seria top demais.","['uso', 'black', 'ja', 'faz', 'tempinho', 'zero', 'poderiam', 'oferecer', 'tag', 'seria', 'top']",1.0
"""2022-04-30 09:00:00""",lr.costa,Criaram campanha de cashback extra inatingível! Acima do limite disponível no cartão ! Propaganda Enganosa!!! E não aumentam o limite e nem reduzem o valor para se enquadrar !,NEGATIVE,comentário,1,71,https://www.instagram.com/p/Cc3nt73O6Gv/#17943882229944211,0,0,Criaram campanha de cashback extra inatingível! Acima do limite disponível no cartão ! Propaganda Enganosa!!! E não aumentam o limite e nem reduzem o valor para se enquadrar !,"['criaram', 'campanha', 'cashback', 'extra', 'acima', 'do', 'limite', 'disponível', 'cartão', 'propaganda', 'não', 'aumentam', 'limite', 'reduzem', 'valor', 'enquadrar']",0.0
"""2022-04-30 08:51:00""",lr.costa,"Saudades do Nubank, C6, Inter ou qualquer outro banco virtual. Migrei todos meus investimentos e conta pro BTG e estou arrependido. Já abri chamado para resolver, analistas sem autonomia, acabou o prazo que eles informaram e não tive retorno. Não se importam para o cliente. Triste",NEGATIVE,comentário,0,18,https://www.instagram.com/p/CcxYXH0IXne/#17939124095061174,0,0,"Saudades do Nubank, C6, Inter ou qualquer outro banco virtual. Migrei todos meus investimentos e conta pro BTG e estou arrependido. Já abri chamado para resolver, analistas sem autonomia, acabou o prazo que eles informaram e não tive retorno. Não se importam para o cliente. Triste","['saudades', 'do', 'inter', 'ou', 'qualquer', 'migrei', 'todos', 'investimentos', 'conta', 'pro', 'abri', 'chamado', 'analistas', 'acabou', 'prazo', 'informaram', 'não', 'tive', 'não', 'importam', 'triste']",1.0
"""2022-04-30 08:50:00""",lr.costa,"Saudades do Nubank, migrei todos meus investimentos e conta pro BTG e estou arrependido. Já abri chamado para resolver, analistas sem autonomia, acabou o prazo que eles informaram e não tive retorno. Não se importam para o cliente. Triste",NEGATIVE,comentário,0,16,https://www.instagram.com/p/Cc3nt73O6Gv/#17961904012640794,0,0,"Saudades do Nubank, migrei todos meus investimentos e conta pro BTG e estou arrependido. Já abri chamado para resolver, analistas sem autonomia, acabou o prazo que eles informaram e não tive retorno. Não se importam para o cliente. Triste","['saudades', 'do', 'migrei', 'todos', 'investimentos', 'conta', 'pro', 'abri', 'chamado', 'analistas', 'acabou', 'prazo', 'informaram', 'não', 'tive', 'não', 'importam', 'triste']",1.0
"""2022-04-30 14:05:00""",lucas_gama_1,"Por favor, preciso de ajuda. E ninguém do BTG forneceu auxílio. Decepcionado 😞",NEGATIVE,comentário,0,16,https://www.instagram.com/p/Cc3nt73O6Gv/#17842200176779075,0,0,"Por favor, preciso de ajuda. E ninguém do BTG forneceu auxílio. Decepcionado 😞","['preciso', 'do', 'forneceu', 'decepcionado']",0.0
"""2022-04-30 14:01:00""",mirna_economirna,@denisjaneri os CDBs com liquidez diária e que pagam acima de 100% do CDI são alternativas mais interessantes do que a poupança. No @btgpactual você encontra boas alternativas de CDBS 😊,POSITIVE,comentário,1,68,https://www.instagram.com/p/Ca5eQM-M2IM/#17964983914624584,0,0,@denisjaneri os CDBs com liquidez diária e que pagam acima de 100% do CDI são alternativas mais interessantes do que a poupança. No @btgpactual você encontra boas alternativas de CDBS sorriso,"['cdbs', 'liquidez', 'diária', 'pagam', 'acima', 'do', 'cdi', 'alternativas', 'mais', 'interessantes', 'do', 'você', 'encontra', 'boas', 'alternativas', 'cdbs', 'sorriso']",1.0
