dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,texto_e_palavra,tokens_processados,positivo,negativo,neutro
"""2022-03-21 17:08:00""",kit.ty1018,"Honestamente, receber $ 11.650 depois de investir $ 1.000 é o que eu nunca esperava, obrigado por colocar um sorriso eterno no meu rosto @_marcia_fx",POSITIVE,comentário,1,69,https://www.instagram.com/p/CbYN7ecuE3U/#17915337287377896,0,0,"Honestamente, receber $ 11.650 depois de investir $ 1.000 é o que eu nunca esperava, obrigado por colocar um sorriso eterno no meu rosto @_marcia_fx","['honestamente', 'receber', 'investir', 'nunca', 'esperava', 'obrigado', 'colocar', 'sorriso', 'eterno', 'rosto']",,,
"""2022-03-21 17:06:00""",stoicoder,@senepoldailha Já tem até a foto do gado no perfil 😂,POSITIVE,resposta,0,41,https://www.instagram.com/p/CbXMIENuo31/#18172038739200836,0,0,@senepoldailha Já tem até a foto do gado no perfil muitoEngraçado ,"['senepoldailha', 'foto', 'gado', 'perfil', 'muitoengraçado']",,,
"""2022-03-21 17:33:00""",marcelocastro.marcas,"""Pesquisa """" O que pensa o povo que não pensa""""""",NEUTRAL,comentário,0,23,https://www.instagram.com/p/CbXMIENuo31/#17950319194776839,0,0,"""Pesquisa """" O que pensa o povo que não pensa""""""","['pesquisa', 'pensa', 'povo', 'pensa']",,,
"""2022-03-21 18:00:00""",stoicoder,@lupanassol Se eu abrir um banco e disser que Bolsonaro vai ganhar você me confia o seu dinheiro? 😁,NEUTRAL,resposta,1,56,https://www.instagram.com/p/CbXMIENuo31/#17939424286859017,0,0,@lupanassol Se eu abrir um banco e disser que Bolsonaro vai ganhar você me confia o seu dinheiro? 😁,"['lupanassol', 'abrir', 'disser', 'bolsonaro', 'vai', 'ganhar', 'confia', 'dinheiro']",,,
"""2022-03-21 17:59:00""",stoicoder,"@irineulima_ Mas isso foi feito amigo, basta ver o relatório, a pesquisa é proporcional a densidade populacional de cada região, está tudo sendo levado em conta e ainda é apresentado o erro em pontos percentuais.",POSITIVE,resposta,0,40,https://www.instagram.com/p/CbXMIENuo31/#17862447617698225,0,0,"@irineulima_ Mas isso foi feito amigo, basta ver o relatório, a pesquisa é proporcional a densidade populacional de cada região, está tudo sendo levado em conta e ainda é apresentado o erro em pontos percentuais.","['feito', 'amigo', 'basta', 'ver', 'relatório', 'pesquisa', 'proporcional', 'densidade', 'populacional', 'cada', 'região', 'tudo', 'sendo', 'levado', 'conta', 'ainda', 'apresentado', 'erro', 'pontos', 'percentuais']",,,
"""2022-03-21 18:12:00""",fox.fernanda,"@stoicoder o contrário! Essa pesquisa não reflete o q o povo pensa, não condiz com a realidade. Então me explica: pq o vencedor ( entre aspas) das pesquisas não sabe nas ruas , pq ele não é ovacionado?",NEUTRAL,resposta,0,25,https://www.instagram.com/p/CbXMIENuo31/#17949639553782257,0,0,"@stoicoder o contrário! Essa pesquisa não reflete o q o povo pensa, não condiz com a realidade. Então me explica: pq o vencedor ( entre aspas) das pesquisas não sabe nas ruas , pq ele não é ovacionado?","['stoicoder', 'contrário', 'pesquisa', 'reflete', 'povo', 'pensa', 'condiz', 'realidade', 'então', 'explica', 'vencedor', 'aspas', 'pesquisas', 'sabe', 'ruas', 'ovacionado']",,,
"""2022-03-21 18:11:00""",henrique1sp,"@kit.ty1018 Olha o Golpe ai, cai quem quer.",NEGATIVE,resposta,1,61,https://www.instagram.com/p/CbYN7ecuE3U/#17884961564623356,0,0,"@kit.ty1018 Olha o Golpe ai, cai quem quer.","['olha', 'golpe', 'ai', 'cai', 'quer']",,,
"""2022-03-21 18:25:00""",junichi6052,@lupanassol vaza daqui monglona,NEUTRAL,resposta,0,48,https://www.instagram.com/p/CbXMIENuo31/#17932840733094519,0,0,@lupanassol vaza daqui monglona,"['lupanassol', 'vaza', 'daqui', 'monglona']",,,
"""2022-03-21 18:40:00""",del.dotore,"Prezados bolsonaristas: o BTG é apenas o mensageiro. A mensagem é a própria pesquisa. Nem mensageiro nem mensagem devem ser odiados. Quanto à pesquisa em si, críticas e discordâncias são bem-vindas, desde que lastreadas em ciência e não em desejos pessoais.",NEGATIVE,comentário,0,32,https://www.instagram.com/p/CbXMIENuo31/#18284260375063798,0,0,"Prezados bolsonaristas: o BTG é apenas o mensageiro. A mensagem é a própria pesquisa. Nem mensageiro nem mensagem devem ser odiados. Quanto à pesquisa em si, críticas e discordâncias são bem-vindas, desde que lastreadas em ciência e não em desejos pessoais.","['prezados', 'bolsonaristas', 'apenas', 'mensageiro', 'mensagem', 'própria', 'pesquisa', 'mensageiro', 'mensagem', 'devem', 'odiados', 'quanto', 'pesquisa', 'si', 'críticas', 'discordâncias', 'desde', 'lastreadas', 'ciência', 'desejos', 'pessoais']",,,
"""2022-03-21 18:50:00""",gugbarreto,@jcleberribeiro é isso... eu nunca consigo saber dos minions 3 coisas q o mitu fez de bom. 😂😂😂😂😂😂😂,NEUTRAL,resposta,0,32,https://www.instagram.com/p/CbXMIENuo31/#17851441211735885,0,0,@jcleberribeiro é isso... eu nunca consigo saber dos minions 3 coisas q o mitu fez de bom. muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado ,"['jcleberribeiro', 'nunca', 'consigo', 'saber', 'minions', 'coisas', 'mitu', 'fez', 'bom', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado']",,,
"""2022-03-21 19:48:00""",daniloalcantara1,😍😍😍,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CbYN7ecuE3U/#17905725671389831,0,0,apaixonadoapaixonadoapaixonado,['apaixonadoapaixonadoapaixonado'],,,
"""2022-03-21 20:08:00""",inna_svyatenko345,"El comercio de criptomonedas es mucho más rentable cuando estás con un administrador de cuenta legítimo. Gano más de lo que esperaba durante mis primeros siete días de negociación y recibí con éxito mi pago en mi billetera cashapp. Estoy muy emocionado y te creo.  me gustaría unirme a la plataforma también, para contactar al Sr. Leo Christopher chatac y comenzar  👇👇👇🎁  @leo_chatac",NEGATIVE,resposta,1,60,https://www.instagram.com/p/CbXMIENuo31/#17963503870601661,0,0,"El comercio de criptomonedas es mucho más rentable cuando estás con un administrador de cuenta legítimo. Gano más de lo que esperaba durante mis primeros siete días de negociación y recibí con éxito mi pago en mi billetera cashapp. Estoy muy emocionado y te creo.  me gustaría unirme a la plataforma también, para contactar al Sr. Leo Christopher chatac y comenzar  👇👇👇🎁  @leo_chatac","['el', 'comercio', 'criptomonedas', 'es', 'mucho', 'más', 'rentable', 'cuando', 'estás', 'con', 'un', 'administrador', 'cuenta', 'legítimo', 'gano', 'más', 'lo', 'esperaba', 'durante', 'mis', 'primeros', 'siete', 'días', 'negociación', 'recibí', 'con', 'éxito', 'mi', 'pago', 'en', 'mi', 'billetera', 'cashapp', 'estoy', 'muy', 'emocionado', 'creo', 'gustaría', 'unirme', 'la', 'plataforma', 'también', 'contactar', 'al', 'leo', 'christopher', 'chatac', 'comenzar']",,,
"""2022-03-21 20:07:00""",inna_svyatenko345,"El comercio de criptomonedas es mucho más rentable cuando estás con un administrador de cuenta legítimo. Gano más de lo que esperaba durante mis primeros siete días de negociación y recibí con éxito mi pago en mi billetera cashapp. Estoy muy emocionado y te creo.  me gustaría unirme a la plataforma también, para contactar al Sr. Leo Christopher chatac y comenzar  👇👇👇🎁  @leo_chatac",NEGATIVE,resposta,1,60,https://www.instagram.com/p/CbYN7ecuE3U/#17988969337454871,0,0,"El comercio de criptomonedas es mucho más rentable cuando estás con un administrador de cuenta legítimo. Gano más de lo que esperaba durante mis primeros siete días de negociación y recibí con éxito mi pago en mi billetera cashapp. Estoy muy emocionado y te creo.  me gustaría unirme a la plataforma también, para contactar al Sr. Leo Christopher chatac y comenzar  👇👇👇🎁  @leo_chatac","['el', 'comercio', 'criptomonedas', 'es', 'mucho', 'más', 'rentable', 'cuando', 'estás', 'con', 'un', 'administrador', 'cuenta', 'legítimo', 'gano', 'más', 'lo', 'esperaba', 'durante', 'mis', 'primeros', 'siete', 'días', 'negociación', 'recibí', 'con', 'éxito', 'mi', 'pago', 'en', 'mi', 'billetera', 'cashapp', 'estoy', 'muy', 'emocionado', 'creo', 'gustaría', 'unirme', 'la', 'plataforma', 'también', 'contactar', 'al', 'leo', 'christopher', 'chatac', 'comenzar']",,,
"""2022-03-21 20:03:00""",djubernardes,Vocês dão um ótimo limite de crédito de início e depois vão diminuindo o limite do cartão mesmo com as faturas em dos,NEGATIVE,comentário,1,66,https://www.instagram.com/p/CbYN7ecuE3U/#17964090805551365,0,0,Vocês dão um ótimo limite de crédito de início e depois vão diminuindo o limite do cartão mesmo com as faturas em dos,"['dão', 'ótimo', 'limite', 'crédito', 'início', 'vão', 'diminuindo', 'limite', 'cartão', 'faturas']",,,
"""2022-03-21 20:28:00""",senepoldailha,"""@btgpactual assim como as de 2018, essa pesquisa não é informação de qualidade e muito menos refletem a realidade. Como cliente do banco e da corretora, prefiro nem receber essas pesquisas """"encomendadas"""".""",NEGATIVE,resposta,0,43,https://www.instagram.com/p/CbXMIENuo31/#17941795573825309,0,0,"""@btgpactual assim como as de 2018, essa pesquisa não é informação de qualidade e muito menos refletem a realidade. Como cliente do banco e da corretora, prefiro nem receber essas pesquisas """"encomendadas"""".""","['assim', 'pesquisa', 'informação', 'qualidade', 'menos', 'refletem', 'realidade', 'cliente', 'corretora', 'prefiro', 'receber', 'pesquisas', 'encomendadas']",,,
"""2022-03-21 20:51:00""",claudemir1335,@btgpactual 👎,NEUTRAL,resposta,0,34,https://www.instagram.com/p/CbXMIENuo31/#17899686608534970,0,0,@btgpactual 👎,[],,,
"""2022-03-21 21:14:00""",rebragamkt,"Cansei do BTG, uso a conta a quase 1 ano, sempre em dia com a fatura do cartão e hj mandaram msg reduzindo o limite do cartão, sendo que já era um limite baixo e me impedia de usar o cartão de acordo com minha renda.",NEGATIVE,comentário,1,62,https://www.instagram.com/p/CbYN7ecuE3U/#17844427850753873,0,0,"Cansei do BTG, uso a conta a quase 1 ano, sempre em dia com a fatura do cartão e hj mandaram msg reduzindo o limite do cartão, sendo que já era um limite baixo e me impedia de usar o cartão de acordo com minha renda.","['cansei', 'uso', 'conta', 'quase', 'ano', 'sempre', 'dia', 'fatura', 'cartão', 'hj', 'mandaram', 'msg', 'reduzindo', 'limite', 'cartão', 'sendo', 'limite', 'baixo', 'impedia', 'usar', 'cartão', 'acordo', 'renda']",,,
"""2022-03-21 21:06:00""",desonestoindio,@del.dotore finalmente alguém sensato,NEUTRAL,resposta,0,40,https://www.instagram.com/p/CbXMIENuo31/#17923887956244738,0,0,@del.dotore finalmente alguém sensato,"['finalmente', 'alguém', 'sensato']",,,
"""2022-03-21 21:27:00""",rodriguesjardinagem,👏👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CbYN7ecuE3U/#18154325866218476,0,0,palmas palmas palmas palmas palmas ,"['palmas', 'palmas', 'palmas', 'palmas', 'palmas']",,,
"""2022-03-21 21:17:00""",dafnedamasceno1,"Estou aguardando há dias um retorno da @btgpactual  infelizmente o suporte ao cliente é péssimo, estou esperando uma solução e até agora nada!  Absurdo…",NEGATIVE,comentário,0,29,https://www.instagram.com/p/CbP0p56OM13/#17857832876709279,0,0,"Estou aguardando há dias um retorno da @btgpactual  infelizmente o suporte ao cliente é péssimo, estou esperando uma solução e até agora nada!  Absurdo…","['aguardando', 'dias', 'retorno', 'infelizmente', 'suporte', 'cliente', 'péssimo', 'esperando', 'solução', 'agora', 'nada']",,,
"""2022-03-21 21:16:00""",dafnedamasceno1,"Estou aguardando há dias um retorno da @btgpactual  infelizmente o suporte ao cliente é péssimo, estou esperando uma solução e até agora nada!  Absurdo…",NEGATIVE,comentário,0,29,https://www.instagram.com/p/CbYN7ecuE3U/#17867882420642694,0,0,"Estou aguardando há dias um retorno da @btgpactual  infelizmente o suporte ao cliente é péssimo, estou esperando uma solução e até agora nada!  Absurdo…","['aguardando', 'dias', 'retorno', 'infelizmente', 'suporte', 'cliente', 'péssimo', 'esperando', 'solução', 'agora', 'nada']",,,
"""2022-03-21 21:58:00""","""1_rafan""","Recebi uma pesquisa de vocês no email , onde vocês dizem que  lula vence em todos os cenários ,e eu digo , LULA NAO PODE NEM SAIR NAS RUAS , LULA NAO GANHA DE NINGUÉM , a maioria do povo brasileiro o repudia",NEGATIVE,comentário,0,43,https://www.instagram.com/p/CbYN7ecuE3U/#17975356045512369,0,0,"Recebi uma pesquisa de vocês no email , onde vocês dizem que  lula vence em todos os cenários ,e eu digo , LULA NAO PODE NEM SAIR NAS RUAS , LULA NAO GANHA DE NINGUÉM , a maioria do povo brasileiro o repudia","['recebi', 'pesquisa', 'email', 'onde', 'dizem', 'lula', 'vence', 'todos', 'cenários', 'digo', 'lula', 'nao', 'pode', 'sair', 'ruas', 'lula', 'nao', 'ganha', 'ninguém', 'maioria', 'povo', 'brasileiro', 'repudia']",,,
"""2022-03-22 07:03:00""",paulorenatopassos,Tem no aplicativo Btg?,POSITIVE,comentário,0,13,https://www.instagram.com/p/CbYN7ecuE3U/#17923931501214415,0,0,Tem no aplicativo Btg?,['aplicativo'],,,
"""2022-03-22 08:30:00""",hevertonduas,"""1""",NEUTRAL,comentário,0,20,https://www.instagram.com/p/CbYN7ecuE3U/#18291877519059575,0,0,"""1""",[],,,
"""2022-03-22 08:47:00""",dafnedamasceno1,@btgpactual falaram q estão em análise há dias e nada 👎,NEGATIVE,resposta,0,41,https://www.instagram.com/p/CbYN7ecuE3U/#17924750117231787,0,0,@btgpactual falaram q estão em análise há dias e nada 👎,"['falaram', 'análise', 'dias', 'nada']",,,
"""2022-03-22 09:45:00""",suh_suellen43,"Decepcionada com a nova atualização, sou cliente fiel,  sempre pago antecipado, é meu cartão q mais usei, e diminui 700 reais do meu limite, sem me informar antes.",NEGATIVE,comentário,1,60,https://www.instagram.com/p/CbYN7ecuE3U/#17923046750266463,0,0,"Decepcionada com a nova atualização, sou cliente fiel,  sempre pago antecipado, é meu cartão q mais usei, e diminui 700 reais do meu limite, sem me informar antes.","['decepcionada', 'nova', 'atualização', 'cliente', 'fiel', 'sempre', 'pago', 'antecipado', 'cartão', 'usei', 'diminui', 'reais', 'limite', 'informar', 'antes']",,,
"""2022-03-22 09:54:00""",suh_suellen43,"@jrskulll o banco ja foi melhor, as últimas atualizações só tem comentários negativos",NEGATIVE,resposta,0,28,https://www.instagram.com/p/CbP0p56OM13/#17951083837777316,0,0,"@jrskulll o banco ja foi melhor, as últimas atualizações só tem comentários negativos","['jrskulll', 'ja', 'melhor', 'últimas', 'atualizações', 'comentários', 'negativos']",,,
"""2022-03-22 09:52:00""",suh_suellen43,"Tava indo tudo bem, até q do nada diminui 700 reais do meu limite do cartão 🤡 vou bloquear !",NEGATIVE,comentário,1,62,https://www.instagram.com/p/CbP0p56OM13/#17897275967587324,0,0,"Tava indo tudo bem, até q do nada diminui 700 reais do meu limite do cartão 🤡 vou bloquear !","['tava', 'indo', 'tudo', 'bem', 'nada', 'diminui', 'reais', 'limite', 'cartão', 'vou', 'bloquear']",,,
"""2022-03-22 09:47:00""",deboracmattos,😍😍,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CbYN7ecuE3U/#18186999061160799,0,0,apaixonadoapaixonado,['apaixonadoapaixonado'],,,
"""2022-03-22 09:46:00""",suh_suellen43,"Tava indo tudo bem,  até q diminui a porr* do meu limite, vou cancelar !",POSITIVE,comentário,0,35,https://www.instagram.com/p/CbYN7ecuE3U/#18191028880089924,0,0,"Tava indo tudo bem,  até q diminui a porr* do meu limite, vou cancelar !","['tava', 'indo', 'tudo', 'bem', 'diminui', 'porr', 'limite', 'vou', 'cancelar']",,,
"""2022-03-22 10:43:00""",hamouiyeh,@marcelocastro.marcas exatamente!!! Não é possível q o povo quer corruptos governando a nação!!,NEGATIVE,resposta,0,38,https://www.instagram.com/p/CbXMIENuo31/#17983829704475516,0,0,@marcelocastro.marcas exatamente!!! Não é possível q o povo quer corruptos governando a nação!!,"['exatamente', 'possível', 'povo', 'quer', 'corruptos', 'governando', 'nação']",,,
"""2022-03-22 10:43:00""",tatisounza,@hamouiyeh Pois eh. Só revelou o lado que eles preferem.,NEGATIVE,resposta,0,33,https://www.instagram.com/p/CbXMIENuo31/#18169165714206481,0,0,@hamouiyeh Pois eh. Só revelou o lado que eles preferem.,"['hamouiyeh', 'pois', 'eh', 'revelou', 'lado', 'preferem']",,,
"""2022-03-22 10:42:00""",hamouiyeh,@tatisounza  eu e minha família não fomos tbm!,NEUTRAL,resposta,0,32,https://www.instagram.com/p/CbXMIENuo31/#18153397744219410,0,0,@tatisounza  eu e minha família não fomos tbm!,"['tatisounza', 'família', 'tbm']",,,
"""2022-03-22 10:40:00""",hamouiyeh,O povo quer corruptos na presidência do Brasil!! Cheeeeeeega !!!! As ruas são as verdadeiras pesquisas!!! 🇧🇷🇧🇷🇧🇷🇧🇷,NEGATIVE,comentário,1,54,https://www.instagram.com/p/CbXMIENuo31/#17914972733461693,0,0,O povo quer corruptos na presidência do Brasil!! Cheeeeeeega !!!! As ruas são as verdadeiras pesquisas!!! 🇧🇷🇧🇷🇧🇷🇧🇷,"['povo', 'quer', 'corruptos', 'presidência', 'brasil', 'cheeeeeeega', 'ruas', 'verdadeiras', 'pesquisas']",,,
